[2019-03-17 09:32:23,495] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {"username": "karyadi", "password": "123456"}, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI3ODk5NDMsIm5iZiI6MTU1Mjc4OTk0MywianRpIjoiMjAzZDIwZTMtZTkzMi00MjA4LWE2MTgtYTk2YjYxYWMzMDE0IiwiZXhwIjoxNTUyODc2MzQzLCJpZGVudGl0eSI6eyJpZCI6MSwidXNlcm5hbWUiOiJrYXJ5YWRpIiwicGFzc3dvcmQiOiIxMjM0NTYiLCJzdGF0dXMiOiJ1c2VyIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7ImlkIjoxLCJ1c2VybmFtZSI6ImthcnlhZGkiLCJwYXNzd29yZCI6IjEyMzQ1NiIsInN0YXR1cyI6InVzZXIifX0.Vs10rKmkifUZoEb6wjDSby6zlGejT3fSizz7CLYWP9M"}}
[2019-03-17 12:53:10,637] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {"username": "kar", "password": "123456"}, "response": {"status": "UNAUTHORIZED", "message": "invalid key or secret"}}
[2019-03-17 12:53:39,245] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {"username": "kur", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI4MDIwMTksIm5iZiI6MTU1MjgwMjAxOSwianRpIjoiZjVmN2IzMjItMzk3MS00NWI1LTlhOTYtZjFjNWJiOWU4MGMzIiwiZXhwIjoxNTUyODg4NDE5LCJpZGVudGl0eSI6eyJpZCI6MiwidXNlcm5hbWUiOiJrdXIiLCJwYXNzd29yZCI6IjEyMzQ1NiIsInN0YXR1cyI6InVzZXIifSwiZnJlc2giOmZhbHNlLCJ0eXBlIjoiYWNjZXNzIiwidXNlcl9jbGFpbXMiOnsiaWQiOjIsInVzZXJuYW1lIjoia3VyIiwicGFzc3dvcmQiOiIxMjM0NTYiLCJzdGF0dXMiOiJ1c2VyIn19.G7eK2xB6KNMsWRxPrdxrKU4_tC2WqomxdtrSEsZVdJ0"}}
[2019-03-17 12:54:13,500] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {}, "response": {"msg": "Missing Authorization Header"}}
[2019-03-17 12:54:16,359] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {}, "response": {"msg": "Missing Authorization Header"}}
[2019-03-17 12:54:34,423] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {}, "response": {"msg": "Missing Authorization Header"}}
[2019-03-17 12:54:42,823] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 5, "data": []}}
[2019-03-17 12:59:43,933] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"product_id": 1, "qty": 1}, "response": {"status": "oke", "data": {"id": 4, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}}}
[2019-03-17 13:00:42,459] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"product_id": 2, "qty": 5}, "response": {"status": "oke", "data": {"id": 5, "transaction_id": "kur", "product_id": 2, "qty": 5, "price": 0}}}
[2019-03-17 13:00:52,522] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 5, "data": [{"id": 1, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 2, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 3, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 4, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 5, "transaction_id": "kur", "product_id": 2, "qty": 5, "price": 0}]}}
[2019-03-17 13:01:22,425] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {"rp": "100"}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 100, "data": [{"id": 1, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 2, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 3, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 4, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 5, "transaction_id": "kur", "product_id": 2, "qty": 5, "price": 0}]}}
[2019-03-17 13:14:38,553] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"product_id": 2, "qty": 5}, "response": {"status": "oke", "data": {"id": 8, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 0}}}
[2019-03-17 13:17:39,284] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"product_id": 2, "qty": 5}, "response": {"status": "oke", "data": {"id": 9, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 0}}}
[2019-03-17 13:17:40,711] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"product_id": 2, "qty": 5}, "response": {"status": "oke", "data": {"id": 10, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 0}}}
[2019-03-17 13:18:16,432] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {"rp": "100"}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 100, "data": [{"id": 1, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 2, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 3, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 4, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}, {"id": 5, "transaction_id": "kur", "product_id": 2, "qty": 5, "price": 0}, {"id": 6, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 0}, {"id": 7, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 0}, {"id": 8, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 0}, {"id": 9, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 0}, {"id": 10, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 0}]}}
[2019-03-17 13:19:34,247] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "data": {"id": 1, "transaction_id": "kur", "product_id": 1, "qty": 1, "price": 0}}}
[2019-03-17 13:19:41,998] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "data": {"id": 9, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 0}}}
[2019-03-17 13:21:06,054] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	PUT {"request": {"nama": "kambing", "deskripsi": "ini kambing"}, "response": {"status": "oke", "data": {"id": 2, "nama": "kambing", "vendor": null, "deskripsi": "ini kambing", "product_type_id": 0, "price": 0, "status": null, "url_picture": null, "qty": 0, "client_id": 1}}}
[2019-03-17 13:21:31,606] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	PUT {"request": {"nama": "kambing", "deskripsi": "ini kambing", "price": 1000000}, "response": {"status": "oke", "data": {"id": 2, "nama": "kambing", "vendor": null, "deskripsi": "ini kambing", "product_type_id": 0, "price": 1000000, "status": null, "url_picture": null, "qty": 0, "client_id": 1}}}
[2019-03-17 13:21:44,994] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"product_id": 2, "qty": 5}, "response": {"status": "oke", "data": {"id": 11, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 1000000}}}
[2019-03-17 13:30:30,653] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 5, "data": []}}
[2019-03-17 13:31:02,963] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 5, "data": [{"id": 1, "nama": "sapi", "vendor": null, "deskripsi": "ya sapi", "product_type_id": 0, "price": 0, "status": null, "url_picture": null, "qty": 0, "client_id": 1}, {"id": 2, "nama": "kambing", "vendor": null, "deskripsi": "ini kambing", "product_type_id": 0, "price": 1000000, "status": null, "url_picture": null, "qty": 0, "client_id": 1}]}}
[2019-03-17 13:33:26,686] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	PUT {"request": {"qty": 10}, "response": {"status": "oke", "data": {"id": 11, "transaction_id": "1", "product_id": 2, "qty": 10, "price": 1000000}}}
[2019-03-17 13:34:26,517] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	DELETE {"request": null, "response": {"status": "oke", "data": {"id": 11, "transaction_id": "1", "product_id": 2, "qty": 10, "price": 1000000}}}
[2019-03-17 13:34:38,834] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	PUT {"request": {"qty": 10}, "response": {"status": "NOT_FOUND"}}
[2019-03-17 13:34:45,117] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	PUT {"request": {"qty": 10}, "response": {"status": "oke", "data": {"id": 10, "transaction_id": "1", "product_id": 2, "qty": 10, "price": 0}}}
[2019-03-17 13:37:22,423] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 5, "data": [{"id": 1, "user_id": 2, "total_qty": 0, "total_price": 0, "status_pembayaran": "0"}]}}
[2019-03-17 13:38:44,366] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 5, "data": [{"id": 1, "user_id": 2, "total_qty": 0, "total_price": 0, "status_pembayaran": "0"}]}}
[2019-03-17 13:42:44,436] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"msg": "Missing Authorization Header"}}
[2019-03-17 13:42:57,346] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "Payment Success"}}
[2019-03-17 13:43:09,691] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "Payment Success"}}
[2019-03-17 13:44:43,707] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "Payment Success", "data": {"id": 1, "user_id": 2, "total_qty": 0, "total_price": 0, "status_pembayaran": "0"}}}
[2019-03-17 13:46:15,557] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "Payment Success", "data": {"id": 1, "user_id": 2, "total_qty": 0, "total_price": 0, "status_pembayaran": "0"}}}
[2019-03-17 13:49:39,470] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "Payment Success", "data": {"id": 1, "user_id": 2, "total_qty": 0, "total_price": 0, "status_pembayaran": "0"}}}
[2019-03-17 13:50:19,267] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "Payment Success", "data": {"id": 1, "user_id": 2, "total_qty": 0, "total_price": 0, "status_pembayaran": "0"}}}
[2019-03-17 17:56:49,640] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "Payment Success", "data": {"id": 1, "user_id": 2, "total_qty": 0, "total_price": 0, "status_pembayaran": "0"}}}
[2019-03-17 18:38:36,600] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:37} WARNING - REQUEST LOG	POST {"request": {"username": "karyadi", "password": 1234567}, "response": {"status": "input status invalid"}}
[2019-03-17 21:34:15,240] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"username": "karyadi", "password": "karyadiganteng", "status": "user"}, "response": {"status": "oke", "data": {"id": 1, "username": "karyadi", "password": "pbkdf2:sha256:50000$HdlRPg3f$f0470f20fe97aae8b4e21ca7cc069f44938069b53dee96d910d8d873087f83cd", "status": "user"}}}
[2019-03-17 21:38:33,518] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"username": "chusna", "password": "123456", "status": "client"}, "response": {"status": "oke", "data": {"id": 2, "username": "chusna", "password": "pbkdf2:sha256:50000$uvELXWyP$a856e5b47405129318e13fdd628a04c56c52ba1c28ce265c9d01de01bff2409b", "status": "client"}}}
[2019-03-17 21:39:28,982] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "chusna", "password": "123456"}, "response": {"status": "UNAUTHORIZED", "message": "invalid key or secret"}}
[2019-03-17 21:40:19,377] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "chusna", "password": "123456"}, "response": {"status": "UNAUTHORIZED", "message": "invalid key or secret"}}
[2019-03-17 21:48:21,304] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "chusna", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI4MzQxMDEsIm5iZiI6MTU1MjgzNDEwMSwianRpIjoiMTE2NDIxYzItMWU5ZS00MjNkLTg4MTEtODYyY2U2NzkzYjk4IiwiZXhwIjoxNTUyOTIwNTAxLCJpZGVudGl0eSI6eyJpZCI6MiwidXNlcm5hbWUiOiJjaHVzbmEiLCJwYXNzd29yZCI6InBia2RmMjpzaGEyNTY6NTAwMDAkdXZFTFhXeVAkYTg1NmU1YjQ3NDA1MTI5MzE4ZTEzZmRkNjI4YTA0YzU2YzUyYmExYzI4Y2UyNjVjOWQwMWRlMDFiZmYyNDA5YiIsInN0YXR1cyI6ImNsaWVudCJ9LCJmcmVzaCI6ZmFsc2UsInR5cGUiOiJhY2Nlc3MiLCJ1c2VyX2NsYWltcyI6eyJpZCI6MiwidXNlcm5hbWUiOiJjaHVzbmEiLCJwYXNzd29yZCI6InBia2RmMjpzaGEyNTY6NTAwMDAkdXZFTFhXeVAkYTg1NmU1YjQ3NDA1MTI5MzE4ZTEzZmRkNjI4YTA0YzU2YzUyYmExYzI4Y2UyNjVjOWQwMWRlMDFiZmYyNDA5YiIsInN0YXR1cyI6ImNsaWVudCJ9fQ.pSZQOGGM1BtKEKsNbn1bfkJpV5pMWWDTTX4iE5xSFY8"}}
[2019-03-17 22:03:07,469] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "chusna", "password": "12345"}, "response": {"status": "UNAUTHORIZED", "message": "invalid secret"}}
[2019-03-17 22:03:17,456] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "chusn", "password": "123456"}, "response": {"status": "UNAUTHORIZED", "message": "invalid key"}}
[2019-03-17 22:03:54,567] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "chusn", "password": "123456"}, "response": {"status": "UNAUTHORIZED", "message": "invalid username"}}
[2019-03-17 22:03:59,358] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "chusna", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI4MzUwMzksIm5iZiI6MTU1MjgzNTAzOSwianRpIjoiZGI5NjIwYWYtZjE1Yy00ZTBhLTgyYTQtODU4NmE1MjNlNzk4IiwiZXhwIjoxNTUyOTIxNDM5LCJpZGVudGl0eSI6eyJpZCI6MiwidXNlcm5hbWUiOiJjaHVzbmEiLCJzdGF0dXMiOiJjbGllbnQifSwiZnJlc2giOmZhbHNlLCJ0eXBlIjoiYWNjZXNzIiwidXNlcl9jbGFpbXMiOnsiaWQiOjIsInVzZXJuYW1lIjoiY2h1c25hIiwic3RhdHVzIjoiY2xpZW50In19.RtbCmQTD7bJtDa4bS3h759K3miQkQgGYBytKR5-7s1Q"}}
[2019-03-17 22:04:23,516] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"username": "kur", "password": "123456", "status": "admin"}, "response": {"status": "input status invalid"}}
[2019-03-17 22:04:52,199] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"username": "kur", "password": "123456", "status": "user"}, "response": {"status": "oke", "data": {"id": 3, "username": "kur", "status": "user"}}}
[2019-03-17 22:05:24,344] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "kur", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI4MzUxMjQsIm5iZiI6MTU1MjgzNTEyNCwianRpIjoiMjE4MmRlMWUtZjk0My00YzgwLWE3MTYtYzQyYjUzODI4OWM2IiwiZXhwIjoxNTUyOTIxNTI0LCJpZGVudGl0eSI6eyJpZCI6MywidXNlcm5hbWUiOiJrdXIiLCJzdGF0dXMiOiJ1c2VyIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7ImlkIjozLCJ1c2VybmFtZSI6Imt1ciIsInN0YXR1cyI6InVzZXIifX0.EqoVXmV2eV_QCeeMtA79ct8xIKTMkuz9FC2h_FFY6RE"}}
[2019-03-17 22:10:51,428] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "kur", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI4MzU0NTEsIm5iZiI6MTU1MjgzNTQ1MSwianRpIjoiMmY0Yzk2NmYtYjcyMC00NjI0LWFjZTktNTZmNTU3Y2I4MTMzIiwiZXhwIjoxNTUyOTIxODUxLCJpZGVudGl0eSI6eyJpZCI6MywidXNlcm5hbWUiOiJrdXIiLCJzdGF0dXMiOiJ1c2VyIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7ImlkIjozLCJ1c2VybmFtZSI6Imt1ciIsInN0YXR1cyI6InVzZXIifX0.55mwZViHj6OEPgdJaJsld7QE40B8fBSpEvRiYJiT_V0"}}
[2019-03-17 22:13:23,174] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "kur", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI4MzU2MDMsIm5iZiI6MTU1MjgzNTYwMywianRpIjoiYzEwYjAyODUtMDE1NC00ZWJmLWJiYzctMzU2NjBhODRjNzA3IiwiZXhwIjoxNTUyOTIyMDAzLCJpZGVudGl0eSI6eyJpZCI6MywidXNlcm5hbWUiOiJrdXIiLCJzdGF0dXMiOiJ1c2VyIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7ImlkIjozLCJ1c2VybmFtZSI6Imt1ciIsInN0YXR1cyI6InVzZXIifX0.sbrBiDz1trqlUnwZIp3GfE5k3SEr8kfzWb65PaZ-CYE"}}
[2019-03-17 22:40:38,509] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "chusna", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI4MzcyMzgsIm5iZiI6MTU1MjgzNzIzOCwianRpIjoiMDBlMWVjODctOWI1Yy00NjQ0LThjMzItMTg1ZWQwNDE2ZWM4IiwiZXhwIjoxNTUyOTIzNjM4LCJpZGVudGl0eSI6eyJpZCI6MiwidXNlcm5hbWUiOiJjaHVzbmEiLCJzdGF0dXMiOiJjbGllbnQifSwiZnJlc2giOmZhbHNlLCJ0eXBlIjoiYWNjZXNzIiwidXNlcl9jbGFpbXMiOnsiaWQiOjIsInVzZXJuYW1lIjoiY2h1c25hIiwic3RhdHVzIjoiY2xpZW50In19.G2yvWUla2Qj9vQO9F6BCj1JZTz_I8ZEdlwSCda7cdic"}}
[2019-03-19 09:22:33,284] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"msg": "Token has expired"}}
[2019-03-19 11:27:06,023] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "chusna", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI5Njk2MjYsIm5iZiI6MTU1Mjk2OTYyNiwianRpIjoiOTU2ZmY3NTQtOWRjOC00ZWI2LWI0MzMtOTZjMzM4YmY5YjU4IiwiZXhwIjoxNTUzMDU2MDI2LCJpZGVudGl0eSI6eyJpZCI6MiwidXNlcm5hbWUiOiJjaHVzbmEiLCJzdGF0dXMiOiJjbGllbnQifSwiZnJlc2giOmZhbHNlLCJ0eXBlIjoiYWNjZXNzIiwidXNlcl9jbGFpbXMiOnsiaWQiOjIsInVzZXJuYW1lIjoiY2h1c25hIiwic3RhdHVzIjoiY2xpZW50In19.aI9UPyGKIEIGqaoIGmDkqjx1ZKJ8MZe2PYVwnysl-3I"}}
[2019-03-19 11:31:57,937] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"msg": "Token has expired"}}
[2019-03-19 11:32:15,900] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "karyadi", "password": "123456"}, "response": {"status": "UNAUTHORIZED", "message": "invalid password"}}
[2019-03-19 11:32:24,673] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "kur", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI5Njk5NDQsIm5iZiI6MTU1Mjk2OTk0NCwianRpIjoiN2VmZDgxMTEtMzZmNy00YjA4LTk5ZmQtYWRlNTU0NjRkZmI1IiwiZXhwIjoxNTUzMDU2MzQ0LCJpZGVudGl0eSI6eyJpZCI6MywidXNlcm5hbWUiOiJrdXIiLCJzdGF0dXMiOiJ1c2VyIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7ImlkIjozLCJ1c2VybmFtZSI6Imt1ciIsInN0YXR1cyI6InVzZXIifX0.ZGuCDgfnWdj--0Kbuv_t4L3eTCzvQhj6b15i-ltjQuo"}}
[2019-03-19 11:32:51,976] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 5, "data": []}}
[2019-03-19 12:36:38,347] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"username": "kur", "password": "123456", "status": "user"}, "response": {"status": "oke", "data": {"id": 1, "username": "kur", "status": "user"}}}
[2019-03-19 12:36:46,542] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"username": "kur", "password": "123456", "status": "admin"}, "response": {"status": "input status invalid"}}
[2019-03-19 12:37:13,452] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"username": "kar", "password": "123456", "status": "client"}, "response": {"status": "oke", "data": {"id": 3, "username": "kar", "status": "client"}}}
[2019-03-19 12:56:03,777] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "kar", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI5NzQ5NjMsIm5iZiI6MTU1Mjk3NDk2MywianRpIjoiZGViYjJlZjUtMmY1OS00ZWNhLTkxZDYtZDg2NDdhN2JmMDM0IiwiZXhwIjoxNTUzMDYxMzYzLCJpZGVudGl0eSI6eyJpZCI6MywidXNlcm5hbWUiOiJrYXIiLCJzdGF0dXMiOiJjbGllbnQifSwiZnJlc2giOmZhbHNlLCJ0eXBlIjoiYWNjZXNzIiwidXNlcl9jbGFpbXMiOnsiaWQiOjMsInVzZXJuYW1lIjoia2FyIiwic3RhdHVzIjoiY2xpZW50In19.9TefaSl4sBQZTb-w-ZNjW3gXnxwL_1nuN2us6rTGv3w"}}
[2019-03-19 12:58:14,181] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"nama": "kambing", "deskripsi": "ya kambing", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "qty": 10}, "response": {"status": "oke", "data": {"id": 1, "nama": "kambing", "deskripsi": "ya kambing", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 10, "client_id": 3}}}
